LOCATION,Country,TRANSACT,Transaction,ACTIVITY,Activity,MEASURE,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
NLD,Netherlands,SP12,Output for own final use at basic prices,Z65,"Insurance, reinsurance and pension funding, except compulsory S.S.",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,279,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z86,Human health activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,771,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z79,"Travel agency, tour operator, reservation service & related activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,16048,,
NLD,Netherlands,SP1,Output at basic prices  ,Z52,Warehousing and support activities for transportation,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,25824,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z49,Land transport and transport via pipelines,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,294,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z45,Wholesale and retail trade and repair of motor vehicles and motorcycles,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z46,"Wholesale trade, except of motor vehicles and motorcycles",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZTOT,Total activity,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,67298,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z90_92,"Arts, cultural activities, gambling and betting activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,440,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z26,"Manufacture of computer, electronic and optical products",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,24228,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z78,Employment activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZP,Education,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,9425,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZJ,Information and communication,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,84123,,
NLD,Netherlands,SP1,Output at basic prices  ,Z36,"Water collection, treatment and supply",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1569,,
NLD,Netherlands,SP1,Output at basic prices  ,Z64,"Financial service activities, except insurance and pension funding",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,52603,,
NLD,Netherlands,SP1,Output at basic prices  ,Z46,"Wholesale trade, except of motor vehicles and motorcycles",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,116400,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z66,Activities auxiliary to financial service and insurance activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,10187,,
NLD,Netherlands,SP1,Output at basic prices  ,Z13_15,"Manufacture of textiles, wearing apparel, leather and related products",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,3707,,
NLD,Netherlands,SP1,Output at basic prices  ,Z86,Human health activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,51028,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z72,Scientific research and development,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,4485,,
NLD,Netherlands,SP1,Output at basic prices  ,Z47,"Retail trade, except of motor vehicles and motorcycles",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,44181,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z58,Publishing activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,56,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z31_32,"Manufacture of furniture, other manufacturing",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,2062,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZI,Accommodation and food service activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,4,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z93,Sports activities and amusement and recreation activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,6236,,
NLD,Netherlands,SP1,Output at basic prices  ,Z87_88,Residential care and social work activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,43343,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z22,Manufacture of rubber and plastics products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,34,,
NLD,Netherlands,SP1,Output at basic prices  ,ZP,Education,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,44625,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z25,"Manufacture of fabricated metal products, except machinery & equipment",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,21937,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z19,Manufacture of coke and refined petroleum products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,29629,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z27,Manufacture of electrical equipment,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,7644,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z53,Postal and courier activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,34,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z73,Advertising and market research,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,10,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z61,Telecommunications,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZT,"Act. of HH as employers, undif. G&S-producing activities of HH for own",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,809,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z62_63,IT and other information services,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,50946,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZN,Administrative and support service activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,81791,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z95,Repair of computers and personal and household goods,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z77,Rental and leasing activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z16,"Manufacture of wood and of products of wood and cork,etc.",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZJ,Information and communication,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,85740,,
NLD,Netherlands,SP1,Output at basic prices  ,Z51,Air transport,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,12589,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z21,Manufacture of basic pharmaceutical products and preparations,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,6395,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z37_39,"Sewerage, waste collection and management services",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1016,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZF,Construction,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,116364,,
NLD,Netherlands,SP1,Output at basic prices  ,ZH,Transportation and storage,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,87744,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z50,Water transport,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,20,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z02,Forestry and logging,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,113,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZE,"Water supply, sewerage, waste management and remediation activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,10686,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZA,"Agriculture, forestry and fishing",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,32821,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZD,"Electricity, gas, steam and air conditioning supply",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1473,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z36,"Water collection, treatment and supply",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,65,,
NLD,Netherlands,SP1,Output at basic prices  ,Z45,Wholesale and retail trade and repair of motor vehicles and motorcycles,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,20635,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZTOT,Total activity,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1355326,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z17,Manufacture of paper and paper products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,Z78,Employment activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,28901,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZR,"Arts, entertainment and recreation",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,13552,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z23,Manufacture of other non-metallic mineral products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,31,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z29,"Manufacture of motor vehicles, trailers and semi-trailers",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,77,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZB,Mining and quarrying,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,Z45,Wholesale and retail trade and repair of motor vehicles and motorcycles,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,20023,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z20,Manufacture of chemicals and chemical products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,51277,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z52,Warehousing and support activities for transportation,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,2120,,
NLD,Netherlands,SP1,Output at basic prices  ,Z23,Manufacture of other non-metallic mineral products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,6563,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z68A,Imputed rents of owner-occupied dwellings,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZH,Transportation and storage,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,2389,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z66,Activities auxiliary to financial service and insurance activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,10409,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZG,"Wholesale and retail trade, repair of motor vehicles and motorcycles",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,181307,,
NLD,Netherlands,SP1,Output at basic prices  ,Z17,Manufacture of paper and paper products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,7638,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZL,Real estate activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,47651,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z28,Manufacture of machinery and equipment n.e.c.,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,447,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZE,"Water supply, sewerage, waste management and remediation activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,10486,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z68B,Real estate activities excluding imputed rents,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,46047,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZO,"Public administration and defence, compulsory social security",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,10444,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z96,Other personal service activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,27,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z16,"Manufacture of wood and of products of wood and cork,etc.",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z19,Manufacture of coke and refined petroleum products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z02,Forestry and logging,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,109,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z51,Air transport,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,12536,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z25,"Manufacture of fabricated metal products, except machinery & equipment",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,86,,
NLD,Netherlands,SP1,Output at basic prices  ,Z78,Employment activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,27613,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z30,Manufacture of other transport equipment,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZT,"Act. of HH as employers, undif. G&S-producing activities of HH for own",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,784,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z69_70,"Legal, accounting, head offices, management consultancy activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,107,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z64,"Financial service activities, except insurance and pension funding",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,97,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z36,"Water collection, treatment and supply",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,Z77,Rental and leasing activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,18680,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z37_39,"Sewerage, waste collection and management services",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,988,,
NLD,Netherlands,SP1,Output at basic prices  ,Z31_32,"Manufacture of furniture, other manufacturing",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,11333,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z13_15,"Manufacture of textiles, wearing apparel, leather and related products",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z74_75,"Other professional, scientific and tech. activities, veterinary activ.",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,6740,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZF,Construction,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,112626,,
NLD,Netherlands,SP1,Output at basic prices  ,Z80_82,"Security, services to buildings and other business support activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,20171,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z47,"Retail trade, except of motor vehicles and motorcycles",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,43948,,
NLD,Netherlands,SP1,Output at basic prices  ,Z49,Land transport and transport via pipelines,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,33314,,
NLD,Netherlands,SP1,Output at basic prices  ,Z90_92,"Arts, cultural activities, gambling and betting activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,9401,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z45,Wholesale and retail trade and repair of motor vehicles and motorcycles,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,20547,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z86,Human health activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,49299,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZP,Education,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,9279,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z53,Postal and courier activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,Z01,"Crop and animal production, hunting and related service activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,32271,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZU,Activities of extraterritorial organizations and bodies,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,Z96,Other personal service activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,6099,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z19,Manufacture of coke and refined petroleum products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,4,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z25,"Manufacture of fabricated metal products, except machinery & equipment",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,84,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z79,"Travel agency, tour operator, reservation service & related activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,15685,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z93,Sports activities and amusement and recreation activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,53,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z18,Printing and reproduction of recorded media,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,40,,
NLD,Netherlands,SP1,Output at basic prices  ,Z68A,Imputed rents of owner-occupied dwellings,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,48235,,
NLD,Netherlands,SP1,Output at basic prices  ,Z22,Manufacture of rubber and plastics products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,9441,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZI,Accommodation and food service activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,31085,,
NLD,Netherlands,SP1,Output at basic prices  ,ZC,Manufacturing,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,341135,,
NLD,Netherlands,SP1,Output at basic prices  ,Z52,Warehousing and support activities for transportation,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,25183,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z50,Water transport,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,16,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z22,Manufacture of rubber and plastics products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z87_88,Residential care and social work activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,40915,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z29,"Manufacture of motor vehicles, trailers and semi-trailers",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z23,Manufacture of other non-metallic mineral products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZJ,Information and communication,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1778,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z78,Employment activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,28746,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z10_12,"Manufacture of food products, beverages and tobacco products",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,217,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z62_63,IT and other information services,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1159,,
NLD,Netherlands,SP1,Output at basic prices  ,Z28,Manufacture of machinery and equipment n.e.c.,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,35633,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZN,Administrative and support service activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,543,,
NLD,Netherlands,SP1,Output at basic prices  ,Z58,Publishing activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,5667,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZE,"Water supply, sewerage, waste management and remediation activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,93,,
NLD,Netherlands,SP1,Output at basic prices  ,Z33,Repair and installation of machinery and equipment,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,11546,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZD,"Electricity, gas, steam and air conditioning supply",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,31,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZB,Mining and quarrying,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,9164,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZF,Construction,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,713,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z21,Manufacture of basic pharmaceutical products and preparations,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,23,,
NLD,Netherlands,SP1,Output at basic prices  ,ZM,"Professional, scientific and technical activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,123780,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZA,"Agriculture, forestry and fishing",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,196,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZH,Transportation and storage,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,84456,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z36,"Water collection, treatment and supply",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZR,"Arts, entertainment and recreation",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,481,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z51,Air transport,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,12559,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZT,"Act. of HH as employers, undif. G&S-producing activities of HH for own",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZTOT,Total activity,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,65309,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z72,Scientific research and development,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,4369,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z20,Manufacture of chemicals and chemical products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,123,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z13_15,"Manufacture of textiles, wearing apparel, leather and related products",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,3766,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z69_70,"Legal, accounting, head offices, management consultancy activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,103,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z86,Human health activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,50236,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZG,"Wholesale and retail trade, repair of motor vehicles and motorcycles",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1049,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z66,Activities auxiliary to financial service and insurance activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,90,,
NLD,Netherlands,SP1,Output at basic prices  ,Z01,"Crop and animal production, hunting and related service activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,31577,,
NLD,Netherlands,SP1,Output at basic prices  ,Z46,"Wholesale trade, except of motor vehicles and motorcycles",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,113724,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z68B,Real estate activities excluding imputed rents,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,188,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z50,Water transport,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,16,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z30,Manufacture of other transport equipment,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZO,"Public administration and defence, compulsory social security",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,2149,,
NLD,Netherlands,SP1,Output at basic prices  ,Z65,"Insurance, reinsurance and pension funding, except compulsory S.S.",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,22510,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z87_88,Residential care and social work activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,2190,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z71,"Architectural and engineering activities, technical testing & analysis",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,18632,,
NLD,Netherlands,SP1,Output at basic prices  ,Z80_82,"Security, services to buildings and other business support activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,20710,,
NLD,Netherlands,SP1,Output at basic prices  ,Z94,Activities of membership organizations,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,7046,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z28,Manufacture of machinery and equipment n.e.c.,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZL,Real estate activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,7,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z61,Telecommunications,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,14454,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z31_32,"Manufacture of furniture, other manufacturing",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1994,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z23,Manufacture of other non-metallic mineral products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZR,"Arts, entertainment and recreation",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,493,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZL,Real estate activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,46126,,
NLD,Netherlands,SP1,Output at basic prices  ,ZU,Activities of extraterritorial organizations and bodies,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z33,Repair and installation of machinery and equipment,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,43,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z96,Other personal service activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZM,"Professional, scientific and technical activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,596,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z01,"Crop and animal production, hunting and related service activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
